card_id,customer_id,account_id,card_type,credit_limit,issue_date,processed_by_employee_id
26678,16880,36426,Discover,11029.46,2022-06-24,182
26679,17582,6866,Discover,16949.36,2024-06-30,265
26680,13498,9194,Visa,17091.69,2022-09-06,771
26681,1883,4381,Visa,9932.5,2023-03-19,1718
26682,4685,10415,MasterCard,10119.4,2023-10-19,1557
26683,14687,935,Discover,18552.87,2023-10-30,863
26684,3241,16074,Visa,17177.43,2023-01-08,432
26685,7464,12503,Visa,19765.45,2022-07-21,1967
26686,10885,34120,Discover,10363.99,2020-10-10,1220
26687,8874,8783,Amex,13130.11,2022-12-06,1748
26688,3364,5859,MasterCard,16400.97,2021-03-28,509
26689,6744,30186,Visa,9989.03,2021-03-19,447
26690,7019,33064,Visa,3319.5,2021-07-21,528
26691,3077,20736,Discover,16862.58,2020-07-31,1226
26692,11966,12688,Amex,15777.7,2023-05-06,875
26693,13842,19526,Discover,18504.53,2022-09-03,1754
26694,17881,5357,Amex,2913.45,2023-11-10,1629
26695,6045,10296,Amex,4620.34,2021-07-13,1157
26696,18558,17689,MasterCard,13509.88,2021-12-22,1163
26697,13990,9060,Visa,11385.56,2020-11-24,669
26698,11311,26103,Amex,3329.8,2020-12-27,1517
26699,1174,23110,MasterCard,8107.86,2021-07-10,847
26700,5902,21179,Visa,13736.74,2023-09-14,70
26701,8867,4710,Discover,11445.92,2023-04-18,816
26702,1343,26805,MasterCard,6796.56,2024-05-15,1039
26703,8372,39304,Discover,5972.25,2021-11-18,1771
26704,11970,6269,MasterCard,18605.7,2024-06-20,1236
26705,19287,9748,Discover,14494.78,2023-11-01,1826
26706,18115,27321,MasterCard,9055.96,2021-10-27,1084
26707,10497,15637,Amex,7517.61,2020-12-13,1276
26708,9805,34726,Amex,19381.4,2021-05-18,446
26709,12819,9644,Visa,18628.82,2023-11-14,1026
26710,16446,19917,MasterCard,14814.17,2021-10-22,1772
26711,19261,21433,Discover,15419.53,2023-07-08,1360
26712,8563,9878,Discover,8141.09,2021-12-13,19
26713,13925,19384,Discover,2852.96,2022-04-04,561
26714,9163,31828,MasterCard,12336.72,2022-12-10,1102
26715,19252,24660,Visa,14846.5,2023-05-16,472
26716,12445,13642,Amex,7918.96,2023-10-26,28
26717,3376,25655,MasterCard,15299.18,2022-10-27,560
26718,8840,37715,Amex,6697.38,2024-06-17,608
26719,4452,569,Amex,9966.8,2021-06-14,1189
26720,8648,13400,Discover,7238.52,2023-12-07,458
26721,14960,12247,Visa,6541.42,2021-05-28,945
26722,15315,2706,Discover,16067.64,2022-01-23,1901
26723,16030,7089,Discover,10534.43,2021-12-29,1200
26724,15184,12797,Amex,15161.92,2020-11-03,1609
26725,11984,14207,Amex,5791.83,2023-02-21,984
26726,4625,12524,Discover,6695.2,2021-09-28,868
26727,449,24379,Amex,2230.44,2022-09-01,1016
26728,15726,17710,Discover,2119.29,2020-08-17,29
26729,16922,22204,Discover,9700.77,2021-01-30,1980
26730,13534,26655,MasterCard,5979.68,2023-02-09,669
26731,15711,16241,Amex,16526.66,2021-04-11,826
26732,16866,19663,Discover,11463.64,2022-04-13,816
26733,11481,15284,Amex,3033.62,2021-09-20,279
26734,3886,31949,Amex,19637.87,2021-03-16,283
26735,10415,29226,MasterCard,19747.6,2021-10-04,1503
26736,8012,18753,Discover,12107.98,2023-05-01,1003
26737,18862,12998,Amex,7777.99,2021-07-12,1543
26738,13508,23515,Discover,17516.73,2021-12-23,305
26739,19215,32658,Discover,8176.35,2021-11-10,694
26740,600,9523,Amex,6346.86,2022-03-05,109
26741,2236,36543,Visa,1052.33,2024-05-21,324
26742,1989,21247,MasterCard,7363.08,2024-01-09,1230
26743,19010,39935,Visa,14508.22,2021-04-01,1258
26744,12839,24641,Discover,2337.11,2020-10-24,1962
26745,3962,2491,Discover,12200.38,2023-11-10,458
26746,16371,139,Amex,10956.43,2021-09-12,1211
26747,10526,9733,Amex,4501.0,2022-12-22,1964
26748,13561,2650,Discover,13254.36,2023-11-14,482
26749,19744,4638,Discover,16435.72,2022-03-16,922
26750,13692,10464,Discover,1622.85,2024-03-25,1431
26751,5658,39848,Discover,4893.53,2023-08-25,1865
26752,14339,29521,Discover,10902.61,2021-01-05,1533
26753,13436,178,Amex,7540.35,2024-04-26,1893
26754,4571,32107,Visa,1671.83,2023-07-27,520
26755,18277,16852,Discover,18241.14,2023-03-02,1077
26756,16701,29695,Discover,15630.43,2020-09-25,1422
26757,8413,39439,Visa,17433.14,2022-06-27,1223
26758,5495,34854,Discover,15808.69,2023-05-10,391
26759,6552,31147,Visa,3553.65,2022-07-03,1673
26760,3794,2350,MasterCard,10201.86,2020-09-20,771
26761,6,10079,Amex,10556.04,2020-11-12,1870
26762,14638,4865,Visa,7800.88,2021-04-23,913
26763,13517,31862,Discover,13093.91,2022-07-19,1522
26764,16348,39042,Discover,6469.4,2020-11-20,1196
26765,14265,16029,MasterCard,4437.39,2021-02-05,86
26766,11828,11393,Discover,12347.61,2021-12-18,558
26767,19904,1421,Discover,18854.24,2022-04-18,858
26768,3442,27904,Visa,9159.1,2021-12-31,1210
26769,13720,6032,Discover,16413.67,2020-07-20,1180
26770,15521,26686,Amex,18467.8,2024-02-17,1517
26771,11613,5341,Amex,16014.52,2022-08-30,1934
26772,19824,17251,Amex,17141.64,2022-09-27,1545
26773,17464,39309,Amex,4337.26,2023-07-21,1651
26774,6453,37243,Amex,9350.11,2021-08-13,666
26775,14911,35808,Discover,8581.02,2024-02-27,1154
26776,3488,34185,MasterCard,12423.22,2022-01-22,843
26777,8450,11789,Amex,16286.43,2021-10-14,1105
26778,13770,28625,Visa,11823.28,2022-12-23,1408
26779,17451,12480,MasterCard,10443.5,2022-07-17,1826
26780,2283,22642,Visa,3255.04,2021-08-12,1683
26781,527,15790,Visa,5615.12,2022-11-08,295
26782,11182,36039,Visa,12480.98,2023-04-16,2002
26783,19262,36253,MasterCard,18506.39,2020-07-27,269
26784,14837,31557,Visa,3797.97,2021-01-31,645
26785,5801,34210,Visa,1562.12,2023-11-11,1586
26786,1916,22716,Discover,4960.22,2020-09-05,535
26787,13783,26699,MasterCard,1108.23,2023-09-17,1402
26788,771,7470,Discover,16164.51,2023-04-30,1400
26789,6661,376,MasterCard,19796.06,2024-02-27,88
26790,10738,4729,Amex,8431.63,2021-08-06,925
26791,18171,24434,Amex,3370.3,2023-06-15,1648
26792,17259,29083,Visa,15132.58,2022-10-16,111
26793,5689,30242,Discover,6655.77,2022-09-30,584
26794,3474,17382,MasterCard,1420.54,2023-02-21,1178
26795,2242,4774,Visa,5171.52,2020-09-01,1487
26796,7771,36209,MasterCard,11756.72,2021-09-14,1593
26797,17511,36959,Amex,14727.95,2021-09-25,769
26798,13710,21039,Visa,1516.67,2023-08-15,1180
26799,2169,6179,MasterCard,17326.33,2022-12-23,1649
26800,1296,30871,Amex,10238.69,2023-02-12,1342
26801,3780,7842,Visa,3401.84,2022-04-04,1583
26802,6225,20570,Visa,14437.88,2023-07-31,238
26803,19361,12845,MasterCard,2607.61,2021-07-26,334
26804,10412,20576,Visa,4657.28,2021-02-18,106
26805,3820,6289,Visa,12569.16,2023-11-19,1506
26806,19188,26920,Amex,18446.04,2022-11-27,1723
26807,2726,19275,Visa,10094.95,2021-07-24,1695
26808,10793,25924,Discover,3995.61,2024-05-25,1734
26809,6686,4960,MasterCard,5976.62,2022-05-15,382
26810,1272,12187,Visa,12025.37,2021-08-14,689
26811,413,10916,Visa,7281.89,2021-08-27,261
26812,16630,14590,MasterCard,10745.97,2023-08-29,1823
26813,7878,11961,MasterCard,6164.2,2022-09-24,1317
26814,18664,9979,Discover,16502.24,2023-12-27,1359
26815,15999,30939,Amex,4912.72,2020-11-23,655
26816,18540,23873,Amex,1893.98,2023-04-12,820
26817,1832,29010,Amex,7068.64,2021-06-02,709
26818,17207,127,Visa,14715.65,2023-03-18,476
26819,18052,33929,Discover,17325.92,2022-09-27,1249
26820,7599,6906,MasterCard,8667.7,2024-05-27,907
26821,14282,27505,Amex,13723.89,2022-02-07,555
26822,4366,26879,Visa,7038.34,2024-03-09,1478
26823,3986,297,MasterCard,16658.84,2023-02-02,663
26824,10884,17842,MasterCard,12357.89,2023-08-30,1320
26825,15041,11524,Amex,3295.67,2020-11-14,575
26826,3993,27010,MasterCard,15148.45,2022-12-30,642
26827,4547,7319,Amex,13400.89,2021-03-27,1791
26828,13413,15558,Amex,16737.42,2020-07-09,463
26829,11033,14709,Amex,12516.86,2021-12-27,855
26830,7288,10305,Amex,19872.88,2023-03-14,1238
26831,3205,8122,Amex,12972.48,2023-08-11,585
26832,82,30338,MasterCard,5608.27,2022-08-09,943
26833,12428,20819,Visa,7953.4,2021-12-15,616
26834,13353,24264,MasterCard,3374.01,2023-01-02,158
26835,16912,8866,MasterCard,13556.59,2024-05-31,272
26836,6870,29357,Amex,4119.81,2020-10-10,1851
26837,12220,10700,Visa,7913.53,2023-07-10,1262
26838,11611,25775,MasterCard,16408.32,2022-06-14,1327
26839,19805,6064,Amex,5669.94,2023-12-08,1908
26840,8642,29069,Discover,17566.65,2021-05-08,670
26841,10623,19564,Discover,12181.43,2023-02-02,621
26842,218,26535,Discover,3700.65,2020-11-28,521
26843,18658,19132,MasterCard,18292.12,2023-11-04,1345
26844,1335,8072,MasterCard,1155.09,2022-03-15,59
26845,4937,28105,MasterCard,8683.95,2022-10-06,1382
26846,16974,32514,Visa,14911.01,2021-09-13,704
26847,6835,6100,MasterCard,15290.24,2021-12-10,648
26848,10321,18209,Amex,9230.85,2021-08-29,1275
26849,2578,14170,Amex,9720.56,2020-08-17,891
26850,9137,35004,Discover,18919.37,2023-08-11,436
26851,5979,33225,Visa,12516.75,2021-03-07,146
26852,6881,6821,MasterCard,5487.28,2022-11-18,859
26853,11636,10484,Amex,16651.26,2022-04-05,978
26854,19135,4417,MasterCard,3629.93,2021-06-03,1376
26855,11317,5599,MasterCard,8873.67,2021-03-05,1594
26856,16730,15035,Visa,13504.5,2021-01-22,1713
26857,13421,12861,Discover,11646.31,2022-11-17,1824
26858,13968,15444,Discover,8302.89,2023-02-21,245
26859,14667,15143,Discover,17433.3,2021-11-12,1584
26860,5502,4166,MasterCard,5623.58,2022-03-25,301
26861,18991,25265,Amex,7023.36,2021-12-12,438
26862,9938,35211,Discover,12851.24,2024-01-09,868
26863,12846,37073,Amex,2125.52,2021-07-16,100
26864,4737,36300,MasterCard,3472.64,2022-12-11,725
26865,14357,13979,Visa,8138.27,2023-05-02,814
26866,1307,22765,Discover,15317.99,2022-01-22,480
26867,9538,7182,Visa,10337.53,2024-01-05,415
26868,6463,37372,Amex,13147.11,2023-08-01,165
26869,19013,33122,Amex,7221.29,2023-09-23,1936
26870,10816,1987,Visa,14065.13,2022-03-12,1966
26871,16807,33650,Discover,5026.3,2020-08-04,1662
26872,14124,20164,Discover,10540.38,2020-09-27,1326
26873,18727,6381,Discover,17499.99,2023-12-03,974
26874,17747,39815,MasterCard,17811.35,2022-08-18,1145
26875,14411,32574,MasterCard,15776.91,2023-05-12,88
26876,19083,10010,MasterCard,8638.4,2021-08-28,1241
26877,9633,12584,Amex,5665.04,2021-04-15,573
26878,19722,14902,Visa,1986.42,2023-09-03,814
26879,4489,7055,Discover,11886.21,2024-01-07,179
26880,7582,26982,Amex,14687.17,2023-04-15,1726
26881,19463,10080,Discover,17607.13,2024-05-07,163
26882,16861,19610,Discover,16472.37,2020-09-22,593
26883,267,11781,Amex,13127.19,2020-08-23,1006
26884,330,29800,MasterCard,18732.9,2022-06-24,1194
26885,10236,11729,Discover,14175.21,2021-10-15,301
26886,18871,24439,Amex,1637.92,2024-01-18,374
26887,4664,1982,Amex,7209.47,2022-11-13,708
26888,12317,25213,Amex,15144.26,2022-08-05,203
26889,6575,9825,Discover,18529.35,2021-09-17,47
26890,14397,6935,MasterCard,10928.51,2023-07-09,463
26891,11062,4129,Visa,6196.72,2023-06-05,1694
26892,6726,20754,Discover,13844.47,2023-02-04,408
26893,7386,137,Amex,18107.94,2020-09-14,1218
26894,5137,18875,Discover,17186.38,2022-05-24,427
26895,316,10778,Visa,5338.79,2023-09-14,930
26896,1530,5223,Visa,7911.18,2021-06-18,1815
26897,9440,11151,Amex,4659.18,2021-11-17,317
26898,2391,3232,Visa,4042.62,2022-01-15,1503
26899,6659,31966,Visa,7561.48,2024-01-19,421
26900,15390,16828,Discover,15910.12,2021-05-29,1293
26901,1896,7148,Discover,10774.88,2023-03-20,1505
26902,34,23692,MasterCard,15352.38,2022-06-25,1735
26903,19265,34878,MasterCard,14529.51,2023-06-02,1760
26904,18274,35453,Discover,11471.21,2023-10-13,263
26905,5198,17026,Visa,8720.35,2020-09-14,1450
26906,8618,32948,Visa,1003.28,2022-11-20,166
26907,13336,33952,Discover,6775.68,2021-01-01,1716
26908,13914,39616,Visa,6167.08,2021-10-25,428
26909,16413,38277,Amex,8748.28,2023-01-29,1728
26910,4382,37932,Discover,6938.53,2021-05-01,397
26911,12631,1260,Amex,10219.52,2022-09-26,1240
26912,17625,21475,Discover,14393.49,2023-07-20,796
26913,12869,21600,Amex,18047.08,2021-12-17,1888
26914,17271,9614,Visa,11804.38,2021-05-21,107
26915,378,33069,Discover,6303.0,2022-10-23,2002
26916,19198,38637,MasterCard,10971.08,2020-09-24,98
26917,9751,24022,Amex,9103.68,2024-01-16,1904
26918,10516,3345,Visa,4157.85,2022-04-29,1506
26919,19567,20754,Amex,8670.69,2024-05-29,1523
26920,2634,6263,Discover,9105.87,2023-01-24,1254
26921,15427,10045,Discover,17410.97,2021-04-11,1281
26922,6048,2421,MasterCard,13702.04,2023-05-25,43
26923,10113,383,Visa,1213.48,2022-05-06,242
26924,3935,38813,Amex,13390.6,2023-11-23,1578
26925,10419,16157,Visa,13362.15,2023-08-20,95
26926,5443,28269,Amex,13878.94,2023-09-24,1970
26927,6502,4830,MasterCard,7439.71,2022-03-24,1790
26928,3493,32775,MasterCard,19200.76,2023-06-14,188
26929,16239,16844,Visa,5705.06,2024-01-23,385
26930,445,22124,Discover,12580.6,2024-06-08,819
26931,196,3918,Amex,2539.31,2021-07-27,1424
26932,14052,38178,Discover,3387.33,2020-07-24,1530
26933,19049,17735,MasterCard,11284.97,2022-01-22,1191
26934,15897,39278,Discover,9477.48,2020-08-02,1807
26935,10012,37897,Amex,5215.34,2020-10-11,1149
26936,10164,24126,Amex,12972.72,2021-06-27,1697
26937,15929,9362,Discover,15474.69,2024-04-06,87
26938,1668,21085,Visa,15571.49,2024-05-05,1845
26939,16506,24603,Amex,16857.53,2023-02-24,489
26940,7906,31398,MasterCard,13677.46,2022-07-02,226
26941,2409,33133,Visa,9555.85,2020-08-14,1681
26942,16857,16825,MasterCard,3070.13,2022-05-04,345
26943,2935,5648,Discover,18732.68,2021-02-02,1784
26944,2985,18203,MasterCard,6139.7,2023-12-21,1898
26945,18829,13855,Discover,19414.85,2021-09-23,518
26946,12052,4889,Visa,18204.99,2022-02-13,1055
26947,1953,8597,Discover,4649.53,2022-05-07,1733
26948,2173,152,Visa,10164.8,2021-01-11,1768
26949,17654,3642,Visa,6363.57,2020-09-05,296
26950,869,15035,Visa,8704.01,2022-04-05,414
26951,17899,36369,Visa,16047.82,2022-12-11,1861
26952,14411,20475,Amex,13304.28,2022-04-30,1996
26953,5410,23720,Discover,16183.16,2020-09-07,135
26954,1169,3161,Discover,9187.07,2023-09-22,525
26955,6141,15005,Discover,19318.91,2023-12-13,1009
26956,10047,30115,MasterCard,8226.62,2022-10-02,4
26957,2080,2412,Discover,18224.68,2024-03-07,178
26958,2693,8626,Visa,1895.57,2021-09-09,746
26959,15504,10313,Amex,6321.23,2021-07-13,259
26960,4612,35455,Discover,1745.78,2020-09-06,652
26961,1138,8286,MasterCard,17375.8,2020-09-01,1089
26962,8184,10715,Visa,7948.19,2022-01-04,1819
26963,7577,36715,Visa,13717.96,2024-01-18,1387
26964,1403,25634,Visa,12976.44,2021-08-31,1842
26965,4480,10047,Discover,19974.96,2022-07-31,1741
26966,12020,37511,Visa,1511.45,2020-10-09,1041
26967,16430,12696,Discover,7205.67,2021-12-11,1224
26968,15441,26078,Discover,1640.43,2020-09-12,544
26969,14102,36850,Discover,18692.51,2021-05-08,1236
26970,7123,6998,MasterCard,13019.49,2023-08-23,435
26971,14003,35512,Visa,19562.74,2021-07-29,1297
26972,2290,28729,Amex,13922.76,2023-07-31,290
26973,12633,38313,Discover,1235.78,2022-10-23,803
26974,4684,21801,MasterCard,8757.83,2024-01-30,483
26975,1433,5138,Visa,16528.28,2024-04-23,234
26976,880,26576,Amex,9247.11,2021-09-09,408
26977,6919,8725,MasterCard,18163.88,2023-04-16,694
26978,2799,36075,MasterCard,15309.17,2021-08-27,1170
26979,11770,18034,MasterCard,1774.82,2023-06-16,562
26980,9281,617,Amex,2110.54,2020-12-09,430
26981,17894,20555,Discover,10736.71,2022-09-30,432
26982,2809,9982,Discover,17386.32,2024-03-14,1639
26983,13128,17593,Visa,19827.72,2023-01-15,1569
26984,16021,17700,Amex,10462.02,2020-08-04,497
26985,15362,34351,Amex,18810.23,2023-07-08,983
26986,1461,19035,Discover,15053.47,2021-08-03,1113
26987,13259,28363,MasterCard,5416.53,2023-10-15,997
26988,148,215,Discover,17666.38,2022-05-22,1435
26989,11548,8990,Visa,12040.14,2023-08-11,897
26990,4486,10363,Amex,16110.53,2022-02-04,1877
26991,4416,26074,MasterCard,12750.67,2023-12-25,827
26992,437,24944,Visa,8055.73,2024-06-03,1265
26993,6065,25745,Amex,9862.94,2022-02-27,778
26994,8671,37250,Amex,11262.74,2021-02-03,223
26995,9616,34849,MasterCard,4000.13,2022-08-31,1772
26996,804,35257,MasterCard,6320.97,2024-05-18,1689
26997,14762,33644,Visa,12264.66,2024-05-02,468
26998,11846,23705,MasterCard,17089.51,2023-03-14,569
26999,6282,9929,Discover,6733.72,2021-10-07,1346
27000,8157,33026,Discover,2639.11,2022-11-15,375
27001,599,2562,Discover,9877.53,2021-02-13,1136
27002,14747,37786,Visa,5332.03,2021-01-26,527
27003,1657,8282,Discover,17474.8,2024-04-18,412
27004,3206,11748,Discover,9965.15,2024-03-22,269
27005,17315,33606,Visa,19165.49,2024-02-24,626
27006,12654,25844,MasterCard,11358.62,2021-10-29,1276
27007,8403,3022,MasterCard,3436.91,2023-04-29,1012
27008,18275,2147,Amex,9789.39,2021-11-24,1398
27009,2488,6727,MasterCard,1083.65,2022-04-18,1678
27010,1484,30657,MasterCard,3815.69,2024-02-26,1650
27011,14045,6710,MasterCard,3416.38,2024-06-28,450
27012,14436,19082,Amex,5827.59,2020-11-02,802
27013,888,9643,MasterCard,4094.76,2023-08-07,1893
27014,18492,1356,Amex,9187.68,2024-05-24,1561
27015,9034,6776,Discover,14409.84,2020-08-15,1392
27016,9966,11327,MasterCard,12331.23,2021-10-04,822
27017,6539,27409,Amex,10112.25,2021-03-01,255
27018,5412,12048,Discover,12011.26,2023-06-10,1487
27019,15068,16165,Amex,6127.38,2024-04-30,1292
27020,10369,31178,Amex,13153.06,2022-01-31,126
27021,16500,16003,MasterCard,9924.22,2022-06-18,1417
27022,7368,20282,Visa,7459.83,2021-11-02,762
27023,4307,9796,MasterCard,4103.08,2022-05-22,799
27024,5677,14487,Amex,1462.83,2022-03-08,1358
27025,8715,2994,Amex,7076.43,2021-11-01,565
27026,13892,28265,MasterCard,16868.59,2021-05-26,1392
27027,13648,5528,Visa,10975.81,2020-10-14,1579
27028,5492,15419,Visa,8057.56,2024-02-05,1702
27029,7161,16362,Discover,3086.61,2020-11-24,1578
27030,7561,29207,Discover,18937.94,2020-12-21,1916
27031,13033,20009,Amex,2042.02,2021-02-05,456
27032,3357,9575,Amex,3592.92,2023-10-14,1712
27033,11720,19295,Visa,11860.09,2022-08-20,1091
27034,11895,39001,Amex,15515.99,2023-12-07,1090
27035,3534,20840,Amex,17565.28,2024-03-20,912
27036,15574,20188,Discover,3980.15,2023-01-23,1619
27037,17612,4531,Discover,1183.63,2022-06-22,862
27038,16107,21945,MasterCard,9903.15,2021-12-31,617
27039,6010,28498,Amex,14941.15,2020-10-09,400
27040,16678,2719,MasterCard,13097.58,2022-05-02,287
27041,10864,5202,Amex,13909.17,2021-04-26,1910
27042,18374,16359,Amex,1779.17,2020-08-17,186
27043,18053,27679,Visa,12607.27,2020-10-14,284
27044,8970,13145,Amex,15904.62,2022-07-16,1540
27045,7329,39516,Visa,8743.1,2021-11-17,650
27046,15994,1355,Amex,10923.59,2020-12-10,691
27047,9930,33180,Discover,4408.92,2021-06-01,237
27048,1093,23568,Discover,9903.79,2020-11-04,1042
27049,6656,18972,Discover,3925.56,2023-05-21,815
27050,11321,31093,Discover,9409.91,2020-07-11,928
27051,17925,17132,Amex,6225.84,2023-01-10,414
27052,6308,28647,Amex,18631.97,2023-12-04,1956
27053,13932,32149,Amex,14322.06,2021-05-30,9
27054,3368,23516,Discover,8107.42,2020-07-24,420
27055,7811,4702,Amex,18253.58,2022-04-18,29
27056,14634,18024,Amex,1253.74,2021-12-07,1680
27057,9789,35588,Amex,1613.43,2023-07-22,348
27058,2827,35405,Amex,12546.81,2022-10-07,661
27059,17061,23038,Amex,2643.25,2023-05-05,576
27060,991,4769,Visa,9517.23,2023-11-06,1903
27061,1622,23384,Discover,12858.84,2020-09-03,450
27062,19620,10531,MasterCard,18329.56,2023-09-04,380
27063,8553,28700,Visa,16793.25,2021-12-07,699
27064,364,29919,MasterCard,18189.19,2022-06-18,366
27065,15040,13640,Visa,5447.07,2023-02-07,1251
27066,16106,11836,MasterCard,3885.47,2022-04-11,1142
27067,11691,12880,Amex,16637.58,2023-06-14,412
27068,1526,36430,Amex,3382.19,2024-06-05,951
27069,10421,2610,Amex,16109.6,2022-08-27,356
27070,4996,9418,Discover,13649.15,2021-07-22,254
27071,10775,1295,Visa,8662.96,2024-06-06,1567
27072,1261,4065,Visa,18268.59,2024-04-13,1697
27073,12973,16980,Visa,17371.01,2022-04-15,727
27074,9737,18800,Visa,7250.71,2021-12-15,1468
27075,2423,37613,Visa,6515.7,2023-07-15,681
27076,17860,12905,MasterCard,3777.59,2024-05-25,1105
27077,11492,14962,Amex,2126.45,2024-05-20,1070
27078,15157,7081,Discover,1981.22,2022-12-28,1073
27079,4925,38856,Amex,8779.49,2021-08-25,1473
27080,1250,23558,Visa,3485.44,2021-01-05,810
27081,3715,13749,Discover,1379.95,2023-12-06,1431
27082,8982,24320,Amex,11483.99,2021-02-20,1904
27083,6958,3277,Visa,5685.1,2024-02-20,1307
27084,8771,25259,MasterCard,13148.85,2020-12-16,473
27085,7284,7935,Visa,6170.11,2022-10-12,416
27086,13788,30680,Discover,13712.69,2020-10-11,979
27087,9267,37161,Visa,10513.89,2020-08-17,600
